Tpeak,Ts,sigma,p_Tpeak,p_Ts,p_sigma,delta_BIC_mean,delta_BIC_std
77.85714285714286,437.14285714285717,23.78571428571429,0.76,0.75,0.74,-3.7833405396326727,2.327018204875602
77.85714285714286,437.14285714285717,25.85714285714286,0.72,0.64,0.68,-2.4325851751192213,3.52001322452401
77.85714285714286,437.14285714285717,27.92857142857143,0.61,0.67,0.59,-2.6011228277475054,3.4213041921295617
77.85714285714286,437.14285714285717,30.0,0.74,0.82,0.72,-3.2456407849390696,2.902564635535898
77.85714285714286,507.5,1.0,0.89,0.99,1.0,-5.944375209377094,0.35618129570827867
77.85714285714286,507.5,3.0714285714285716,0.81,0.93,0.97,-5.5970400446173025,0.7754642433839872
77.85714285714286,507.5,5.142857142857143,0.84,0.86,0.94,-5.285324982693631,1.1055269651838089
77.85714285714286,507.5,7.214285714285715,0.86,0.75,0.91,-4.897288879596189,1.6973693063062463
77.85714285714286,507.5,9.285714285714286,0.84,0.77,0.85,-5.030813372829167,1.566217266929043
77.85714285714286,507.5,11.357142857142858,0.88,0.75,0.9,-4.8478304540966155,1.7903812557915229
77.85714285714286,507.5,13.42857142857143,0.85,0.71,0.87,-4.527723592765094,1.679966368190137
77.85714285714286,507.5,15.500000000000002,0.82,0.69,0.76,-4.294388037409085,2.1936391197655096
77.85714285714286,507.5,17.571428571428573,0.79,0.73,0.82,-4.269685068410446,2.4203376031291968
77.85714285714286,507.5,19.642857142857146,0.71,0.72,0.71,-4.216008453827286,2.4180922445494564
77.85714285714286,507.5,21.714285714285715,0.65,0.7,0.75,-3.9176548765037675,2.6476317330520134
77.85714285714286,507.5,23.78571428571429,0.66,0.66,0.69,-3.4702442814213903,3.0679357480699214
77.85714285714286,507.5,25.85714285714286,0.62,0.66,0.71,-3.184223441879544,3.157992827496552
77.85714285714286,507.5,27.92857142857143,0.65,0.78,0.75,-3.856006004205185,2.761472462387592
77.85714285714286,507.5,30.0,0.66,0.73,0.64,-3.443959322140573,2.89196126823521
77.85714285714286,577.8571428571429,1.0,0.9,1.0,0.99,-5.956218223895379,0.3254482616135369
77.85714285714286,577.8571428571429,3.0714285714285716,0.86,0.91,0.97,-5.562477121063835,0.7903876906730087
77.85714285714286,577.8571428571429,5.142857142857143,0.89,0.76,0.94,-5.197324660532482,1.2447473701094791
77.85714285714286,577.8571428571429,7.214285714285715,0.85,0.73,0.93,-5.150669586219879,1.4654978046752374
77.85714285714286,577.8571428571429,9.285714285714286,0.85,0.74,0.96,-4.967375359061343,1.6790229838495414
77.85714285714286,577.8571428571429,11.357142857142858,0.86,0.72,0.86,-5.006818993959046,1.7128149045210672
77.85714285714286,577.8571428571429,13.42857142857143,0.85,0.72,0.81,-4.747356211523017,1.9907203274163385
77.85714285714286,577.8571428571429,15.500000000000002,0.83,0.74,0.8,-4.810398803375521,1.8368763702732485
77.85714285714286,577.8571428571429,17.571428571428573,0.86,0.75,0.78,-4.731793602235396,1.739240117622043
77.85714285714286,577.8571428571429,19.642857142857146,0.69,0.64,0.65,-4.100690802942469,2.503896115027258
77.85714285714286,577.8571428571429,21.714285714285715,0.73,0.72,0.71,-4.159540199308136,2.844000132226419
77.85714285714286,577.8571428571429,23.78571428571429,0.73,0.68,0.73,-4.13162273889493,2.3145047208365703
77.85714285714286,577.8571428571429,25.85714285714286,0.69,0.68,0.71,-3.7567299677001875,2.517765279813268
77.85714285714286,577.8571428571429,27.92857142857143,0.7,0.68,0.71,-3.7907994230188673,2.6231242658735763
77.85714285714286,577.8571428571429,30.0,0.69,0.73,0.79,-3.999396213576799,2.518188738900865
77.85714285714286,648.2142857142858,1.0,0.87,0.99,1.0,-5.991959382190484,0.26365580635744973
77.85714285714286,648.2142857142858,3.0714285714285716,0.87,0.89,0.96,-5.704878140232022,0.7328988188358257
77.85714285714286,648.2142857142858,5.142857142857143,0.89,0.77,0.97,-5.558916963236826,0.9283359931250125
77.85714285714286,648.2142857142858,7.214285714285715,0.85,0.74,0.91,-5.332923828501108,1.3005404280045136
77.85714285714286,648.2142857142858,9.285714285714286,0.76,0.67,0.83,-4.985155691479952,1.6383807126935754
77.85714285714286,648.2142857142858,11.357142857142858,0.82,0.69,0.81,-4.9139157859108975,1.8053107971229043
77.85714285714286,648.2142857142858,13.42857142857143,0.86,0.72,0.83,-5.021507702411093,1.928048446545903
77.85714285714286,648.2142857142858,15.500000000000002,0.74,0.59,0.68,-4.162498586149183,2.4555579850241083
77.85714285714286,648.2142857142858,17.571428571428573,0.78,0.7,0.74,-4.627391993778179,2.1991123254367584
77.85714285714286,648.2142857142858,19.642857142857146,0.8,0.7,0.79,-4.752634934356314,1.8254781794343684
77.85714285714286,648.2142857142858,21.714285714285715,0.78,0.64,0.78,-4.088639052278037,2.3960129867056974
77.85714285714286,648.2142857142858,23.78571428571429,0.81,0.78,0.79,-4.6031611849199034,2.160418400035875
77.85714285714286,648.2142857142858,25.85714285714286,0.71,0.66,0.68,-4.1620875993830495,2.881283289072377
77.85714285714286,648.2142857142858,27.92857142857143,0.79,0.73,0.71,-4.409071023430238,2.3912099652990353
77.85714285714286,648.2142857142858,30.0,0.78,0.79,0.8,-4.4432682175898135,2.261074123068648
77.85714285714286,718.5714285714287,1.0,0.95,0.99,0.99,-5.94793686310499,0.3133918269529496
77.85714285714286,718.5714285714287,3.0714285714285716,0.83,0.86,0.97,-5.628103910343397,0.7089200465035838
77.85714285714286,718.5714285714287,5.142857142857143,0.84,0.64,0.91,-5.328973096338543,1.1445713220076605
77.85714285714286,718.5714285714287,7.214285714285715,0.87,0.68,0.88,-5.264639778227163,1.4088723238805059
77.85714285714286,718.5714285714287,9.285714285714286,0.8,0.67,0.8,-5.169134947654945,1.4335389457703387
77.85714285714286,718.5714285714287,11.357142857142858,0.82,0.62,0.85,-4.982581274818266,1.8453539939094228
77.85714285714286,718.5714285714287,13.42857142857143,0.85,0.75,0.87,-5.3183426477707,1.3390560871416988
77.85714285714286,718.5714285714287,15.500000000000002,0.86,0.74,0.86,-5.1554850993724335,1.7476539443167576
77.85714285714286,718.5714285714287,17.571428571428573,0.81,0.72,0.8,-4.929961874472877,1.9442973261190184
77.85714285714286,718.5714285714287,19.642857142857146,0.87,0.66,0.82,-4.862390184042061,1.667913599102505
77.85714285714286,718.5714285714287,21.714285714285715,0.81,0.7,0.81,-4.757811457587927,2.2320955532072926
77.85714285714286,718.5714285714287,23.78571428571429,0.82,0.74,0.77,-4.606573869978298,2.009352584800522
77.85714285714286,718.5714285714287,25.85714285714286,0.81,0.65,0.72,-4.4078316395054795,2.3755923714921545
77.85714285714286,718.5714285714287,27.92857142857143,0.82,0.74,0.82,-4.476640087005779,2.6154796344588345
77.85714285714286,718.5714285714287,30.0,0.78,0.64,0.73,-4.154323283521483,2.478527471199108
77.85714285714286,788.9285714285714,1.0,0.93,0.96,0.98,-5.953831587429474,0.35629739056219006
77.85714285714286,788.9285714285714,3.0714285714285716,0.85,0.82,0.96,-5.696454684285154,0.6520326919389945
77.85714285714286,788.9285714285714,5.142857142857143,0.9,0.73,0.99,-5.573227820035769,1.0140638308894463
77.85714285714286,788.9285714285714,7.214285714285715,0.85,0.64,0.89,-5.328754186068272,1.1542723127050438
77.85714285714286,788.9285714285714,9.285714285714286,0.81,0.6,0.8,-5.061825749297604,1.6265576046802366
77.85714285714286,788.9285714285714,11.357142857142858,0.85,0.58,0.85,-4.979768597514039,1.7581330764098344
77.85714285714286,788.9285714285714,13.42857142857143,0.84,0.77,0.8,-5.473345850970689,1.2217035565066459
77.85714285714286,788.9285714285714,15.500000000000002,0.86,0.71,0.87,-5.013487494297306,2.346462742518743
77.85714285714286,788.9285714285714,17.571428571428573,0.76,0.71,0.79,-4.889663035143478,1.9603656399056613
77.85714285714286,788.9285714285714,19.642857142857146,0.76,0.63,0.72,-4.597405640841033,2.1353748762348594
77.85714285714286,788.9285714285714,21.714285714285715,0.8,0.69,0.82,-4.761356211741663,1.844773754540272
77.85714285714286,788.9285714285714,23.78571428571429,0.83,0.69,0.77,-4.735212526250204,1.9229282375740266
77.85714285714286,788.9285714285714,25.85714285714286,0.83,0.72,0.82,-5.062601701320963,1.5885202314879527
77.85714285714286,788.9285714285714,27.92857142857143,0.83,0.72,0.84,-4.783549502408253,2.1234609834412317
77.85714285714286,788.9285714285714,30.0,0.72,0.7,0.71,-4.015718675973738,3.1187516116913185
77.85714285714286,859.2857142857143,1.0,0.86,1.0,0.99,-5.961896647596258,0.30770026546006324
77.85714285714286,859.2857142857143,3.0714285714285716,0.85,0.73,0.97,-5.671950180895416,0.7467366543742359
77.85714285714286,859.2857142857143,5.142857142857143,0.9,0.62,0.94,-5.571446669966601,0.901563599761536
77.85714285714286,859.2857142857143,7.214285714285715,0.85,0.62,0.87,-5.178890559104059,1.5630093955611248
77.85714285714286,859.2857142857143,9.285714285714286,0.82,0.6,0.88,-5.247062385873926,1.311573140749521
77.85714285714286,859.2857142857143,11.357142857142858,0.83,0.63,0.78,-5.098188146124399,1.5695550725653487
77.85714285714286,859.2857142857143,13.42857142857143,0.86,0.77,0.83,-5.327311970502388,1.6012488712516448
77.85714285714286,859.2857142857143,15.500000000000002,0.77,0.69,0.71,-4.777254781679626,2.3373036575106076
77.85714285714286,859.2857142857143,17.571428571428573,0.89,0.69,0.82,-5.233907458047774,1.3393610610527613
77.85714285714286,859.2857142857143,19.642857142857146,0.74,0.68,0.76,-4.8643617354556286,1.9874316694521477
77.85714285714286,859.2857142857143,21.714285714285715,0.79,0.59,0.76,-4.515104917015978,2.3817679001862464
77.85714285714286,859.2857142857143,23.78571428571429,0.79,0.68,0.77,-4.958776006199379,1.7373788638219174
77.85714285714286,859.2857142857143,25.85714285714286,0.67,0.63,0.7,-4.527133613996212,2.024776626182331
77.85714285714286,859.2857142857143,27.92857142857143,0.75,0.65,0.72,-4.60945839673791,2.3498672467541475
77.85714285714286,859.2857142857143,30.0,0.75,0.69,0.75,-4.695632210291943,2.3849100699306036
77.85714285714286,929.6428571428572,1.0,0.89,0.98,0.99,-5.94263410978308,0.3031307796014768
77.85714285714286,929.6428571428572,3.0714285714285716,0.76,0.64,0.95,-5.620986605986331,0.8855271844488454
77.85714285714286,929.6428571428572,5.142857142857143,0.89,0.68,0.96,-5.628350706151257,0.9280155427811964
77.85714285714286,929.6428571428572,7.214285714285715,0.85,0.69,0.89,-5.48902655474611,1.2371760658226019
77.85714285714286,929.6428571428572,9.285714285714286,0.82,0.64,0.85,-5.218205108904707,1.5789396565764808
77.85714285714286,929.6428571428572,11.357142857142858,0.91,0.7,0.88,-5.4842400453310605,1.1912613466444761
77.85714285714286,929.6428571428572,13.42857142857143,0.81,0.68,0.83,-5.250266789071527,1.4391413460199083
77.85714285714286,929.6428571428572,15.500000000000002,0.86,0.75,0.87,-5.246186374159252,1.8413153766910715
77.85714285714286,929.6428571428572,17.571428571428573,0.85,0.71,0.82,-5.222976107935642,1.6006468370948932
77.85714285714286,929.6428571428572,19.642857142857146,0.89,0.75,0.84,-5.312611372284246,1.424055215137827
77.85714285714286,929.6428571428572,21.714285714285715,0.83,0.76,0.8,-4.9889697711849275,2.3103668022729544
77.85714285714286,929.6428571428572,23.78571428571429,0.8,0.7,0.77,-4.995805373622554,2.0617571991024355
77.85714285714286,929.6428571428572,25.85714285714286,0.72,0.63,0.7,-4.722002869297253,1.949506036111029
77.85714285714286,929.6428571428572,27.92857142857143,0.83,0.73,0.84,-4.980335585180181,1.9387781910183013
77.85714285714286,929.6428571428572,30.0,0.79,0.73,0.8,-4.675297633580416,2.2412867624267894
77.85714285714286,1000.0,1.0,0.87,0.96,1.0,-5.962908977043111,0.292837941460565
77.85714285714286,1000.0,3.0714285714285716,0.9,0.69,0.95,-5.7470133749895425,0.6474915187571897
77.85714285714286,1000.0,5.142857142857143,0.86,0.64,0.93,-5.506651209909976,1.0261619903724957
77.85714285714286,1000.0,7.214285714285715,0.79,0.55,0.87,-5.272694746020981,1.3772200486907404
77.85714285714286,1000.0,9.285714285714286,0.81,0.61,0.88,-5.204919946233848,1.542958693187637
77.85714285714286,1000.0,11.357142857142858,0.79,0.48,0.82,-4.9755735303007365,1.4563900278282722
77.85714285714286,1000.0,13.42857142857143,0.88,0.66,0.84,-5.2456660834650215,1.5146247463079674
77.85714285714286,1000.0,15.500000000000002,0.8,0.64,0.82,-5.2024495375435915,1.6218565815991401
77.85714285714286,1000.0,17.571428571428573,0.81,0.64,0.82,-5.119008445649244,1.5870269708601148
77.85714285714286,1000.0,19.642857142857146,0.72,0.6,0.73,-4.95292467849643,1.819815353932913
77.85714285714286,1000.0,21.714285714285715,0.82,0.64,0.8,-4.811740234990662,2.1563486511948815
77.85714285714286,1000.0,23.78571428571429,0.77,0.54,0.69,-4.690296850133171,2.0825997177695723
77.85714285714286,1000.0,25.85714285714286,0.78,0.72,0.81,-4.870884375852366,2.050045749878209
77.85714285714286,1000.0,27.92857142857143,0.82,0.68,0.75,-4.7897661103175215,2.562125966386266
77.85714285714286,1000.0,30.0,0.83,0.67,0.85,-4.973079193985509,1.9035079029723618
91.42857142857143,15.0,1.0,0.02,1.0,0.26,30.513880594192994,50.507132322921166
91.42857142857143,15.0,3.0714285714285716,0.01,1.0,0.0,4.091332798027094,33.448835079770085
91.42857142857143,15.0,5.142857142857143,0.01,1.0,0.0,-0.361676412301814,1.9058436771764833
91.42857142857143,15.0,7.214285714285715,0.0,1.0,0.0,2.7338615544290867,2.3954146008029022
91.42857142857143,15.0,9.285714285714286,0.0,0.97,0.0,5.586822486157897,2.767190539338415
91.42857142857143,15.0,11.357142857142858,0.0,0.79,0.0,8.14503719345005,2.825529184703077
91.42857142857143,15.0,13.42857142857143,0.0,0.53,0.0,10.781374810149472,2.862763766106232
91.42857142857143,15.0,15.500000000000002,0.0,0.31,0.0,13.644492833803056,3.431435333874948
91.42857142857143,15.0,17.571428571428573,0.01,0.1,0.0,16.83010151767586,3.4473813534661404
91.42857142857143,15.0,19.642857142857146,0.0,0.04,0.0,18.76620951138142,4.3667458783959665
91.42857142857143,15.0,21.714285714285715,0.0,0.09,0.0,18.657724071277322,11.341616833802153
91.42857142857143,15.0,23.78571428571429,0.0,0.06,0.02,5.983614080797222,22.028467195553198
91.42857142857143,15.0,25.85714285714286,0.0,0.07,0.0,-47.76291147153897,21.53535532978159
91.42857142857143,15.0,27.92857142857143,0.0,0.34,0.03,-149.68924134223462,31.96113798996615
91.42857142857143,15.0,30.0,0.01,0.63,0.47,-258.8636578056799,36.183749219564724
91.42857142857143,85.35714285714286,1.0,0.15,1.0,0.53,-5.558356712855073,0.38666631310506655
91.42857142857143,85.35714285714286,3.0714285714285716,0.06,1.0,0.01,-3.536803252864008,1.1676220872667236
91.42857142857143,85.35714285714286,5.142857142857143,0.01,1.0,0.0,-1.035467911982107,1.5320409250597402
91.42857142857143,85.35714285714286,7.214285714285715,0.07,0.98,0.0,1.1489556996896517,2.296805883377582
91.42857142857143,85.35714285714286,9.285714285714286,0.05,0.84,0.0,3.495692708208643,2.473785590863668
91.42857142857143,85.35714285714286,11.357142857142858,0.01,0.36,0.0,5.7543127683133255,3.172753189950551
91.42857142857143,85.35714285714286,13.42857142857143,0.03,0.13,0.0,7.772123811395418,3.0548201257055485
91.42857142857143,85.35714285714286,15.500000000000002,0.01,0.03,0.0,10.986751995900427,3.6335032961738656
91.42857142857143,85.35714285714286,17.571428571428573,0.02,0.0,0.0,12.88021263342748,3.4400679372567744
91.42857142857143,85.35714285714286,19.642857142857146,0.02,0.0,0.0,15.07462939624391,3.8235900398082716
91.42857142857143,85.35714285714286,21.714285714285715,0.03,0.0,0.0,18.052463404023687,4.835860239837637
91.42857142857143,85.35714285714286,23.78571428571429,0.0,0.0,0.0,19.87428679232559,4.458111702890198
91.42857142857143,85.35714285714286,25.85714285714286,0.02,0.0,0.0,22.481804524941655,4.5940211788098955
91.42857142857143,85.35714285714286,27.92857142857143,0.0,0.03,0.0,23.380065244052407,8.041344813327287
91.42857142857143,85.35714285714286,30.0,0.0,0.62,0.26,-105.06082472884452,65.26012591359071
91.42857142857143,155.71428571428572,1.0,0.55,0.98,0.87,-5.756443676993988,0.3814954192255641
91.42857142857143,155.71428571428572,3.0714285714285716,0.32,1.0,0.54,-4.328777430957951,1.1897945106944559
91.42857142857143,155.71428571428572,5.142857142857143,0.09,1.0,0.38,-3.116832246776923,1.7482186743304169
91.42857142857143,155.71428571428572,7.214285714285715,0.15,1.0,0.28,-1.2521852938383955,2.08720672410234
91.42857142857143,155.71428571428572,9.285714285714286,0.11,1.0,0.21,0.22012579131838264,2.81672055892212
91.42857142857143,155.71428571428572,11.357142857142858,0.11,1.0,0.09,1.2782596977051424,3.1957857528052624
91.42857142857143,155.71428571428572,13.42857142857143,0.12,1.0,0.09,3.4846014108679735,3.6670733627058727
91.42857142857143,155.71428571428572,15.500000000000002,0.07,0.99,0.09,4.971286585135141,4.02475976377616
91.42857142857143,155.71428571428572,17.571428571428573,0.08,0.76,0.04,5.541101488834663,4.149695187148284
91.42857142857143,155.71428571428572,19.642857142857146,0.09,0.36,0.04,7.914950014244036,5.299078058821653
91.42857142857143,155.71428571428572,21.714285714285715,0.06,0.04,0.01,10.183404077899864,5.257774624903203
91.42857142857143,155.71428571428572,23.78571428571429,0.04,0.04,0.01,10.20194800426453,5.6845629645427795
91.42857142857143,155.71428571428572,25.85714285714286,0.06,0.06,0.04,12.728921426148883,5.616059682415615
91.42857142857143,155.71428571428572,27.92857142857143,0.04,0.06,0.03,15.1410286924314,5.296947990959066
91.42857142857143,155.71428571428572,30.0,0.04,0.05,0.03,13.95760086667187,7.643661583763751
91.42857142857143,226.07142857142858,1.0,0.59,1.0,0.95,-5.821158738685634,0.34649808232505547
91.42857142857143,226.07142857142858,3.0714285714285716,0.62,1.0,0.87,-4.847880124308673,1.1805121788846047
91.42857142857143,226.07142857142858,5.142857142857143,0.54,0.99,0.83,-3.97722933033302,1.819164471513679
91.42857142857143,226.07142857142858,7.214285714285715,0.51,0.98,0.74,-2.7909397992899017,2.389457166540231
91.42857142857143,226.07142857142858,9.285714285714286,0.48,1.0,0.7,-2.181618020940312,2.6395919027742325
91.42857142857143,226.07142857142858,11.357142857142858,0.52,1.0,0.75,-0.5873560121700859,3.3265189866017986
